date,load,temperature,,
23/02/2019 5:00,1758.93,25.4,,
23/02/2019 6:00,1651.02,25.6,,
23/02/2019 7:00,1663.97,25.6,,
23/02/2019 8:00,1662.93,27.5,,
23/02/2019 9:00,1672.61,27.6,,
23/02/2019 10:00,1642.39,26.9,,
23/02/2019 11:00,1649.92,24.9,,
23/02/2019 12:00,1653.18,26.2,,
23/02/2019 13:00,1643.42,26.8,,
23/02/2019 14:00,1638.07,26.7,,
23/02/2019 15:00,1655.34,27.4,,
23/02/2019 16:00,1640.23,28.4,,
23/02/2019 17:00,1620.38,27,,
23/02/2019 18:00,1618.23,27.9,,
23/02/2019 19:00,1623.66,26.2,,
23/02/2019 20:00,1643.99,25.9,,
23/02/2019 21:00,1637.55,26,,
23/02/2019 22:00,1611.8,25.6,,
23/02/2019 23:00,1653.57,25.8,,
24/02/2019 0:00,1657.85,26.8,,
24/02/2019 1:00,1702.71,27.6,,
24/02/2019 2:00,1643.84,26.1,,
24/02/2019 3:00,1603.42,26.6,,
24/02/2019 4:00,1633.88,25.8,,
24/02/2019 5:00,1633.01,25.8,,
24/02/2019 6:00,1627.78,26.8,,
24/02/2019 7:00,1657.96,25.7,,
24/02/2019 8:00,1610.53,26.6,,
24/02/2019 9:00,1641.68,26.3,,
24/02/2019 10:00,1726.14,27.4,,
24/02/2019 11:00,1611.36,24.2,,
24/02/2019 12:00,1617.85,25.4,,
24/02/2019 13:00,1609.19,25.6,,
24/02/2019 14:00,1689.32,25.6,,
24/02/2019 15:00,1690.3,27.5,,
24/02/2019 16:00,1698.93,27.6,,
24/02/2019 17:00,1664.43,26.9,,
24/02/2019 18:00,1615.69,24.9,,
24/02/2019 19:00,1638.56,26.2,,
24/02/2019 20:00,1623.47,26.8,,
24/02/2019 21:00,1638.56,26.7,,
24/02/2019 22:00,1627.78,27.4,,
24/02/2019 23:00,1647.76,28.4,,
25/02/2019 0:00,1654.26,27,,
25/02/2019 1:00,1634.75,27.9,,
25/02/2019 2:00,1641.25,26.2,,
25/02/2019 3:00,1660.76,25.9,,
25/02/2019 4:00,1647.76,26,,
25/02/2019 5:00,1652.09,25.6,,
25/02/2019 6:00,1671.61,25.8,,
25/02/2019 7:00,1771.88,26.8,,
25/02/2019 8:00,1692.03,27.6,,
25/02/2019 9:00,1668.29,26.1,,
25/02/2019 10:00,1740.98,26.6,,
25/02/2019 11:00,1669.44,25.8,,
25/02/2019 12:00,1673.77,25.8,,
25/02/2019 13:00,1707.14,26.8,,
25/02/2019 14:00,1661.81,25.7,,
25/02/2019 15:00,1662.93,26.6,,
25/02/2019 16:00,1685.55,26.3,,
25/02/2019 17:00,1692.03,27.4,,
25/02/2019 18:00,1674.76,24.2,,
25/02/2019 19:00,1679.97,25.4,,
25/02/2019 20:00,1728.72,25.6,,
25/02/2019 21:00,1696.35,25.6,,
25/02/2019 22:00,1673.77,27.5,,
25/02/2019 23:00,1696.35,27.6,,
26/02/2019 0:00,1758.93,26.9,,
26/02/2019 1:00,1683.4,24.9,,
26/02/2019 2:00,1692.03,26.2,,
26/02/2019 3:00,1688.56,26.8,,
26/02/2019 4:00,1692.03,26.7,,
26/02/2019 5:00,1694.17,27.4,,
26/02/2019 6:00,1692.03,28.4,,
26/02/2019 7:00,1695.5,27,,
26/02/2019 8:00,1632.21,27.9,,
26/02/2019 9:00,1674.94,26.2,,
26/02/2019 10:00,1630.85,25.9,,
26/02/2019 11:00,1637.34,26,,
26/02/2019 12:00,1760.8,25.6,,
26/02/2019 13:00,1649.34,25.8,,
26/02/2019 14:00,1655.81,26.8,,
26/02/2019 15:00,1626.52,27.6,,
26/02/2019 16:00,1649.34,26.1,,
26/02/2019 17:00,1649.34,26.6,,
26/02/2019 18:00,1709.71,25.8,,
26/02/2019 19:00,1660.12,25.8,,
26/02/2019 20:00,1683.84,26.8,,
26/02/2019 21:00,1726.96,25.7,,
26/02/2019 22:00,1716.18,26.6,,
26/02/2019 23:00,1716.18,26.3,,
27/02/2019 0:00,1703.24,27.4,,
27/02/2019 1:00,1649.34,24.2,,
27/02/2019 2:00,1636.4,25.4,,
27/02/2019 3:00,1651.5,25.6,,
27/02/2019 4:00,1739.89,25.6,,
27/02/2019 5:00,1688.15,27.5,,
27/02/2019 6:00,1703.24,27.6,,
27/02/2019 7:00,1737.74,26.9,,
27/02/2019 8:00,1666.59,24.9,,
27/02/2019 9:00,1724.8,26.2,,
27/02/2019 10:00,1703.2,26.8,,
27/02/2019 11:00,1751.82,26.7,,
27/02/2019 12:00,1678.11,27.4,,
27/02/2019 13:00,1678.11,28.4,,
27/02/2019 14:00,1669.37,27,,
27/02/2019 15:00,1658.43,27.9,,
27/02/2019 16:00,1670.53,26.2,,
27/02/2019 17:00,1675.94,25.9,,
27/02/2019 18:00,1738.82,26,,
27/02/2019 19:00,1756.77,25.6,,
27/02/2019 20:00,1688.95,25.8,,
27/02/2019 21:00,1708.46,26.8,,
27/02/2019 22:00,1680.28,27.6,,
27/02/2019 23:00,1722.24,26.1,,
28/02/2019 0:00,1736.65,26.6,,
28/02/2019 1:00,1701.96,25.8,,
28/02/2019 2:00,1730.14,25.8,,
28/02/2019 3:00,1736.65,26.8,,
28/02/2019 4:00,1695.45,25.7,,
28/02/2019 5:00,1713.61,26.6,,
28/02/2019 6:00,1675.21,26.3,,
28/02/2019 7:00,1685.99,27.4,,
28/02/2019 8:00,1677.37,24.2,,
28/02/2019 9:00,1681.68,25.4,,
28/02/2019 10:00,1683.84,25.6,,
28/02/2019 11:00,1683.84,25.6,,
28/02/2019 12:00,1682.83,27.5,,
28/02/2019 13:00,1679.52,27.6,,
28/02/2019 14:00,1679.52,26.9,,
28/02/2019 15:00,1711.86,24.9,,
28/02/2019 16:00,1722.64,26.2,,
28/02/2019 17:00,1736.28,26.8,,
28/02/2019 18:00,1785.64,26.7,,
28/02/2019 19:00,1701.94,27.4,,
28/02/2019 20:00,1749.15,28.4,,
28/02/2019 21:00,1698.93,27,,
28/02/2019 22:00,1692.46,27.9,,
28/02/2019 23:00,1684.99,26.2,,
01/03/2019 0:00,1744.2,25.9,,
01/03/2019 1:00,1731.27,26,,
01/03/2019 2:00,1679.52,25.6,,
01/03/2019 3:00,1711.86,25.8,,
01/03/2019 4:00,1685.99,26.8,,
01/03/2019 5:00,1693.66,27.6,,
01/03/2019 6:00,1685.99,26.1,,
01/03/2019 7:00,1744.2,26.6,,
01/03/2019 8:00,1709.71,25.8,,
01/03/2019 9:00,1774.39,25.8,,
01/03/2019 10:00,1710.52,26.8,,
01/03/2019 11:00,1724.8,25.7,,
01/03/2019 12:00,1723.4,26.6,,
01/03/2019 13:00,1779.2,26.3,,
01/03/2019 14:00,1698.93,27.4,,
01/03/2019 15:00,1785.17,24.2,,
01/03/2019 16:00,1733.42,25.4,,
01/03/2019 17:00,1763.61,25.6,,
01/03/2019 18:00,1825.54,25.6,,
01/03/2019 19:00,1719.11,27.5,,
01/03/2019 20:00,1712.67,27.6,,
01/03/2019 21:00,1734.13,26.9,,
01/03/2019 22:00,1750.67,24.9,,
01/03/2019 23:00,1723.4,26.2,,
02/03/2019 0:00,1757.74,26.8,,
02/03/2019 1:00,1714.02,26.7,,
02/03/2019 2:00,1731.27,27.4,,
02/03/2019 3:00,1765.13,28.4,,
02/03/2019 4:00,1736.97,27,,
02/03/2019 5:00,1810.61,27.9,,
02/03/2019 6:00,1765.13,26.2,,
02/03/2019 7:00,1804.57,25.9,,
02/03/2019 8:00,1819.66,26,,
02/03/2019 9:00,1754.3,25.6,,
02/03/2019 10:00,1734.81,25.8,,
02/03/2019 11:00,1723.98,26.8,,
02/03/2019 12:00,1694.62,27.6,,
02/03/2019 13:00,1888.33,26.1,,
02/03/2019 14:00,1761.45,26.6,,
02/03/2019 15:00,1710.98,25.8,,
02/03/2019 16:00,1791.64,25.8,,
02/03/2019 17:00,1731.27,26.8,,
02/03/2019 18:00,1719.65,25.7,,
02/03/2019 19:00,1701.32,26.6,,
02/03/2019 20:00,1749.18,26.3,,
02/03/2019 21:00,1736.13,27.4,,
02/03/2019 22:00,1702.32,24.2,,
02/03/2019 23:00,1720.9,25.4,,
03/03/2019 0:00,1710.02,25.6,,
03/03/2019 1:00,1740.48,25.6,,
03/03/2019 2:00,1694.79,27.5,,
03/03/2019 3:00,1705.67,27.6,,
03/03/2019 4:00,1706.8,26.9,,
03/03/2019 5:00,1704.61,24.9,,
03/03/2019 6:00,1695.87,26.2,,
03/03/2019 7:00,1713.35,26.8,,
03/03/2019 8:00,1734.21,26.7,,
03/03/2019 9:00,1750.51,27.4,,
03/03/2019 10:00,1713.35,28.4,,
03/03/2019 11:00,1687.13,27,,
03/03/2019 12:00,1726.47,27.9,,
03/03/2019 13:00,1720.9,26.2,,
03/03/2019 14:00,1694.79,25.9,,
03/03/2019 15:00,1823.15,26,,
03/03/2019 16:00,1823.15,25.6,,
03/03/2019 17:00,1722.1,25.8,,
03/03/2019 18:00,1717.72,26.8,,
03/03/2019 19:00,1738.3,27.6,,
03/03/2019 20:00,1714.37,26.1,,
03/03/2019 21:00,1731.78,26.6,,
03/03/2019 22:00,1718.72,25.8,,
03/03/2019 23:00,1712.2,25.8,,
04/03/2019 0:00,1752.13,26.8,,
04/03/2019 1:00,1843.1,25.7,,
04/03/2019 2:00,1757.88,26.6,,
04/03/2019 3:00,1714.37,26.3,,
04/03/2019 4:00,1744.83,27.4,,
04/03/2019 5:00,1751.36,24.2,,
04/03/2019 6:00,1775.29,25.4,,
04/03/2019 7:00,1716.55,25.6,,
04/03/2019 8:00,1690.44,25.6,,
04/03/2019 9:00,1797.05,27.5,,
04/03/2019 10:00,1710.98,27.6,,
04/03/2019 11:00,1717.48,26.9,,
04/03/2019 12:00,1693.66,24.9,,
04/03/2019 13:00,1752.13,26.2,,
04/03/2019 14:00,1814.94,26.8,,
04/03/2019 15:00,1840.93,26.7,,
04/03/2019 16:00,1819.27,27.4,,
04/03/2019 17:00,1806.28,28.4,,
04/03/2019 18:00,1799.78,27,,
04/03/2019 19:00,1806.28,27.9,,
04/03/2019 20:00,1813.2,26.2,,
04/03/2019 21:00,1849.59,25.9,,
04/03/2019 22:00,1820.81,26,,
04/03/2019 23:00,1730.47,25.6,,
05/03/2019 0:00,1706.65,25.8,,
05/03/2019 1:00,1728.31,26.8,,
05/03/2019 2:00,1732.64,27.6,,
05/03/2019 3:00,1786.79,26.1,,
05/03/2019 4:00,1733.42,26.6,,
05/03/2019 5:00,1759.3,25.8,,
05/03/2019 6:00,1759.3,25.8,,
05/03/2019 7:00,1749.97,26.8,,
05/03/2019 8:00,1757.14,25.7,,
05/03/2019 9:00,1786.51,26.6,,
05/03/2019 10:00,1800.26,26.3,,
05/03/2019 11:00,1800.66,27.4,,
05/03/2019 12:00,1767.92,24.2,,
05/03/2019 13:00,1803.38,25.4,,
05/03/2019 14:00,1759.88,25.6,,
05/03/2019 15:00,1842.89,25.6,,
05/03/2019 16:00,1890.58,27.5,,
05/03/2019 17:00,1795.95,27.6,,
05/03/2019 18:00,1779.2,26.9,,
05/03/2019 19:00,1808.2,24.9,,
05/03/2019 20:00,1789.93,26.2,,
05/03/2019 21:00,1755.59,26.8,,
05/03/2019 22:00,1792.08,26.7,,
05/03/2019 23:00,1778.36,27.4,,
06/03/2019 0:00,1787.78,28.4,,
06/03/2019 1:00,1758.26,27,,
06/03/2019 2:00,1781.35,27.9,,
06/03/2019 3:00,1806.41,26.2,,
06/03/2019 4:00,1804.26,25.9,,
06/03/2019 5:00,1866.84,26,,
06/03/2019 6:00,1795.98,25.6,,
06/03/2019 7:00,1791.68,25.8,,
06/03/2019 8:00,1731.27,26.8,,
06/03/2019 9:00,1776.54,27.6,,
06/03/2019 10:00,1750.67,26.1,,
06/03/2019 11:00,1793.79,26.6,,
06/03/2019 12:00,1780.29,25.8,,
06/03/2019 13:00,1745.63,25.8,,
06/03/2019 14:00,1775.96,26.8,,
06/03/2019 15:00,1890.5,25.7,,
06/03/2019 16:00,1846.94,26.6,,
06/03/2019 17:00,1787.32,26.3,,
06/03/2019 18:00,1767.29,27.4,,
06/03/2019 19:00,1804.57,24.2,,
06/03/2019 20:00,1793.79,25.4,,
06/03/2019 21:00,1797.61,25.6,,
06/03/2019 22:00,1776.54,25.6,,
06/03/2019 23:00,1769.46,27.5,,
07/03/2019 0:00,1750.67,27.6,,
07/03/2019 1:00,1772.23,26.9,,
07/03/2019 2:00,1782.45,24.9,,
07/03/2019 3:00,1873.08,26.2,,
07/03/2019 4:00,1774.39,26.8,,
07/03/2019 5:00,1793.28,26.7,,
07/03/2019 6:00,1745.63,27.4,,
07/03/2019 7:00,1772.23,28.4,,
07/03/2019 8:00,1770.08,27,,
07/03/2019 9:00,1759.3,27.9,,
07/03/2019 10:00,1838.76,26.2,,
07/03/2019 11:00,1786.79,25.9,,
07/03/2019 12:00,1767.29,26,,
07/03/2019 13:00,1773.79,25.6,,
07/03/2019 14:00,1749.18,25.8,,
07/03/2019 15:00,1749.18,26.8,,
07/03/2019 16:00,1755.71,27.6,,
07/03/2019 17:00,1760.06,26.1,,
07/03/2019 18:00,1788.34,26.6,,
07/03/2019 19:00,1801.95,25.8,,
07/03/2019 20:00,1753.53,25.8,,
07/03/2019 21:00,1747.01,26.8,,
07/03/2019 22:00,1730.84,25.7,,
07/03/2019 23:00,1733.95,26.6,,
08/03/2019 0:00,1741.76,26.3,,
08/03/2019 1:00,1729.6,27.4,,
08/03/2019 2:00,1717.72,24.2,,
08/03/2019 3:00,1737.39,25.4,,
08/03/2019 4:00,1724.28,25.6,,
08/03/2019 5:00,1752.69,25.6,,
08/03/2019 6:00,1693.69,27.5,,
08/03/2019 7:00,1708.98,27.6,,
08/03/2019 8:00,1699.08,26.9,,
08/03/2019 9:00,1724.28,24.9,,
08/03/2019 10:00,1734.21,26.2,,
08/03/2019 11:00,1754.88,26.8,,
08/03/2019 12:00,1730.84,26.7,,
08/03/2019 13:00,1725.43,27.4,,
08/03/2019 14:00,1716.65,28.4,,
08/03/2019 15:00,1745.18,27,,
08/03/2019 16:00,1722.1,27.9,,
08/03/2019 17:00,1704.61,26.2,,
08/03/2019 18:00,1724.21,25.9,,
08/03/2019 19:00,1728.63,26,,
08/03/2019 20:00,1736.38,25.6,,
08/03/2019 21:00,1730.84,25.8,,
08/03/2019 22:00,1722.01,26.8,,
08/03/2019 23:00,1794.04,27.6,,
09/03/2019 0:00,1749.69,26.1,,
09/03/2019 1:00,1743.03,26.6,,
09/03/2019 2:00,1705.33,25.8,,
09/03/2019 3:00,1703.12,25.8,,
09/03/2019 4:00,1723.08,26.8,,
09/03/2019 5:00,1697.81,25.7,,
09/03/2019 6:00,1671.56,26.6,,
09/03/2019 7:00,1695.62,26.3,,
09/03/2019 8:00,1726.25,27.4,,
09/03/2019 9:00,1641.76,24.2,,
09/03/2019 10:00,1693.43,25.4,,
09/03/2019 11:00,1714.28,25.6,,
09/03/2019 12:00,1604.39,25.6,,
09/03/2019 13:00,1621.98,27.5,,
09/03/2019 14:00,1679.12,27.6,,
09/03/2019 15:00,1617.58,26.9,,
09/03/2019 16:00,1641.76,24.9,,
09/03/2019 17:00,1617.58,26.2,,
09/03/2019 18:00,1665.93,26.8,,
09/03/2019 19:00,1659.34,26.7,,
09/03/2019 20:00,1573.62,27.4,,
09/03/2019 21:00,1558.24,28.4,,
09/03/2019 22:00,1575.82,27,,
09/03/2019 23:00,1535.97,27.9,,
10/03/2019 0:00,1581.66,26.2,,
10/03/2019 1:00,1576.3,25.9,,
10/03/2019 2:00,1580.04,26,,
10/03/2019 3:00,1541.03,25.6,,
10/03/2019 4:00,1569.12,25.8,,
10/03/2019 5:00,1604.08,26.8,,
10/03/2019 6:00,1582.74,27.6,,
10/03/2019 7:00,1552.01,26.1,,
10/03/2019 8:00,1556.4,26.6,,
10/03/2019 9:00,1565.18,25.8,,
10/03/2019 10:00,1543.23,25.8,,
10/03/2019 11:00,1534.15,26.8,,
10/03/2019 12:00,1547.62,25.7,,
10/03/2019 13:00,1567.37,26.6,,
10/03/2019 14:00,1525.86,26.3,,
10/03/2019 15:00,1556.4,27.4,,
10/03/2019 16:00,1503.81,24.2,,
10/03/2019 17:00,1547.91,25.4,,
10/03/2019 18:00,1517.04,25.6,,
10/03/2019 19:00,1486.17,25.6,,
10/03/2019 20:00,1525.86,27.5,,
10/03/2019 21:00,1539.09,27.6,,
10/03/2019 22:00,1530.27,26.9,,
10/03/2019 23:00,1541.3,24.9,,
11/03/2019 0:00,1534.68,26.2,,
11/03/2019 1:00,1517.04,26.8,,
11/03/2019 2:00,1497.2,26.7,,
11/03/2019 3:00,1525.86,27.4,,
11/03/2019 4:00,1523.66,28.4,,
11/03/2019 5:00,1521.45,27,,
11/03/2019 6:00,1537.07,27.9,,
11/03/2019 7:00,1499.4,26.2,,
11/03/2019 8:00,1510.43,25.9,,
11/03/2019 9:00,1521.45,26,,
11/03/2019 10:00,1530.27,25.6,,
11/03/2019 11:00,1519.25,25.8,,
11/03/2019 12:00,1514.84,26.8,,
11/03/2019 13:00,1503.81,27.6,,
11/03/2019 14:00,1528.07,26.1,,
11/03/2019 15:00,1517.04,26.6,,
11/03/2019 16:00,1523.66,25.8,,
11/03/2019 17:00,1532.64,25.8,,
11/03/2019 18:00,1523.78,26.8,,
11/03/2019 19:00,1519.25,25.7,,
11/03/2019 20:00,1508.22,26.6,,
11/03/2019 21:00,1508.22,26.3,,
11/03/2019 22:00,1521.45,27.4,,
11/03/2019 23:00,1534.68,24.2,,
12/03/2019 0:00,1626.64,25.4,,
12/03/2019 1:00,1558.24,25.6,,
12/03/2019 2:00,1650.55,25.6,,
12/03/2019 3:00,1632.17,27.5,,
12/03/2019 4:00,1564.83,27.6,,
12/03/2019 5:00,1571.43,26.9,,
12/03/2019 6:00,1647.49,24.9,,
12/03/2019 7:00,1581.85,26.2,,
12/03/2019 8:00,1588.42,26.8,,
12/03/2019 9:00,1584.04,26.7,,
12/03/2019 10:00,1634.36,27.4,,
12/03/2019 11:00,1627.8,28.4,,
12/03/2019 12:00,1640.93,27,,
12/03/2019 13:00,1559.97,27.9,,
12/03/2019 14:00,1623.42,26.2,,
12/03/2019 15:00,1575.29,25.9,,
12/03/2019 16:00,1573.1,26,,
12/03/2019 17:00,1603.73,25.6,,
12/03/2019 18:00,1566.54,25.8,,
12/03/2019 19:00,1590.6,26.8,,
12/03/2019 20:00,1625.61,27.6,,
12/03/2019 21:00,1587.76,26.1,,
12/03/2019 22:00,1594.3,26.6,,
12/03/2019 23:00,1619.05,25.8,,
13/03/2019 0:00,1596.47,25.8,,
13/03/2019 1:00,1594.3,26.8,,
13/03/2019 2:00,1612.48,25.7,,
13/03/2019 3:00,1581.23,26.6,,
13/03/2019 4:00,1656.84,26.3,,
13/03/2019 5:00,1653.65,27.4,,
13/03/2019 6:00,1701.08,24.2,,
13/03/2019 7:00,1709.71,25.4,,
13/03/2019 8:00,1655.81,25.6,,
13/03/2019 9:00,1739.89,25.6,,
13/03/2019 10:00,1690.3,27.5,,
13/03/2019 11:00,1688.15,27.6,,
13/03/2019 12:00,1668.74,26.9,,
13/03/2019 13:00,1670.9,24.9,,
13/03/2019 14:00,1722.64,26.2,,
13/03/2019 15:00,1672,26.8,,
13/03/2019 16:00,1681.68,26.7,,
13/03/2019 17:00,1655.81,27.4,,
13/03/2019 18:00,1670.9,28.4,,
13/03/2019 19:00,1662.28,27,,
13/03/2019 20:00,1655.81,27.9,,
13/03/2019 21:00,1666.59,26.2,,
13/03/2019 22:00,1678.33,25.9,,
13/03/2019 23:00,1683.84,26,,
14/03/2019 0:00,1656.87,25.6,,
14/03/2019 1:00,1668.74,25.8,,
14/03/2019 2:00,1685.99,26.8,,
14/03/2019 3:00,1663.31,27.6,,
14/03/2019 4:00,1697.64,26.1,,
14/03/2019 5:00,1686.91,26.6,,
14/03/2019 6:00,1691.21,25.8,,
14/03/2019 7:00,1740.57,25.8,,
14/03/2019 8:00,1701.32,26.8,,
14/03/2019 9:00,1693.66,25.7,,
14/03/2019 10:00,1673.04,26.6,,
14/03/2019 11:00,1655.63,26.3,,
14/03/2019 12:00,1652.51,27.4,,
14/03/2019 13:00,1732.64,24.2,,
14/03/2019 14:00,1693.66,25.4,,
14/03/2019 15:00,1702.32,25.6,,
14/03/2019 16:00,1726.14,25.6,,
14/03/2019 17:00,1682.83,27.5,,
14/03/2019 18:00,1651.28,27.6,,
14/03/2019 19:00,1710.98,26.9,,
14/03/2019 20:00,1706.65,24.9,,
14/03/2019 21:00,1654.67,26.2,,
14/03/2019 22:00,1721.81,26.8,,
14/03/2019 23:00,1732.64,26.7,,
15/03/2019 0:00,1771.62,27.4,,
15/03/2019 1:00,1689.32,28.4,,
15/03/2019 2:00,1652.51,27,,
15/03/2019 3:00,1672,27.9,,
15/03/2019 4:00,1697.99,26.2,,
15/03/2019 5:00,1680.66,25.9,,
15/03/2019 6:00,1684.99,26,,
15/03/2019 7:00,1665.5,25.6,,
15/03/2019 8:00,1722.64,25.8,,
15/03/2019 9:00,1694.62,26.8,,
15/03/2019 10:00,1681.68,27.6,,
15/03/2019 11:00,1690.3,26.1,,
15/03/2019 12:00,1698.93,26.6,,
15/03/2019 13:00,1692.46,25.8,,
15/03/2019 14:00,1692.46,25.8,,
15/03/2019 15:00,1731.27,26.8,,
15/03/2019 16:00,1715.31,25.7,,
15/03/2019 17:00,1730.47,26.6,,
15/03/2019 18:00,1675.21,26.3,,
15/03/2019 19:00,1675.21,27.4,,
15/03/2019 20:00,1684.99,24.2,,
15/03/2019 21:00,1696.77,25.4,,
15/03/2019 22:00,1733.42,25.6,,
15/03/2019 23:00,1678.5,25.6,,
16/03/2019 0:00,1694.62,27.5,,
16/03/2019 1:00,1664.43,27.6,,
16/03/2019 2:00,1707.55,26.9,,
16/03/2019 3:00,1623.91,24.9,,
16/03/2019 4:00,1619.57,26.2,,
16/03/2019 5:00,1619.57,26.8,,
16/03/2019 6:00,1610.9,26.7,,
16/03/2019 7:00,1593.55,27.4,,
16/03/2019 8:00,1613.07,28.4,,
16/03/2019 9:00,1619.57,27,,
16/03/2019 10:00,1615.23,27.9,,
16/03/2019 11:00,1632.58,26.2,,
16/03/2019 12:00,1617.4,25.9,,
16/03/2019 13:00,1608.73,26,,
16/03/2019 14:00,1632.58,25.6,,
16/03/2019 15:00,1589.22,25.8,,
16/03/2019 16:00,1606.56,26.8,,
16/03/2019 17:00,1684.61,27.6,,
16/03/2019 18:00,1628.24,26.1,,
16/03/2019 19:00,1622.97,26.6,,
16/03/2019 20:00,1610.9,25.8,,
16/03/2019 21:00,1645.59,25.8,,
16/03/2019 22:00,1614.33,26.8,,
16/03/2019 23:00,1632.58,25.7,,
17/03/2019 0:00,1625.12,26.6,,
17/03/2019 1:00,1674.94,26.3,,
17/03/2019 2:00,1683.48,27.4,,
17/03/2019 3:00,1712.67,24.2,,
17/03/2019 4:00,1697.64,25.4,,
17/03/2019 5:00,1700.57,25.6,,
17/03/2019 6:00,1685.62,25.6,,
17/03/2019 7:00,1681.35,27.5,,
17/03/2019 8:00,1694.17,27.6,,
17/03/2019 9:00,1724.07,26.9,,
17/03/2019 10:00,1697.99,24.9,,
17/03/2019 11:00,1689.32,26.2,,
17/03/2019 12:00,1696.97,26.8,,
17/03/2019 13:00,1653.46,26.7,,
17/03/2019 14:00,1684.99,27.4,,
17/03/2019 15:00,1661.17,28.4,,
17/03/2019 16:00,1680.66,27,,
17/03/2019 17:00,1673.04,27.9,,
17/03/2019 18:00,1669.83,26.2,,
17/03/2019 19:00,1747.8,25.9,,
17/03/2019 20:00,1675.21,26,,
17/03/2019 21:00,1688.27,25.6,,
17/03/2019 22:00,1775.29,25.8,,
17/03/2019 23:00,1707.85,26.8,,
18/03/2019 0:00,1664.33,27.6,,
18/03/2019 1:00,1762.96,26.1,,
18/03/2019 2:00,1704.48,26.6,,
18/03/2019 3:00,1692.62,25.8,,
18/03/2019 4:00,1710.02,25.8,,
18/03/2019 5:00,1716.55,26.8,,
18/03/2019 6:00,1679.56,25.7,,
18/03/2019 7:00,1694.79,26.6,,
18/03/2019 8:00,1701.32,26.3,,
18/03/2019 9:00,1701.32,27.4,,
18/03/2019 10:00,1733.95,24.2,,
18/03/2019 11:00,1717.72,25.4,,
18/03/2019 12:00,1718.72,25.6,,
18/03/2019 13:00,1693.69,25.6,,
18/03/2019 14:00,1715.54,27.5,,
18/03/2019 15:00,1689.31,27.6,,
18/03/2019 16:00,1710.02,26.9,,
18/03/2019 17:00,1722.1,24.9,,
18/03/2019 18:00,1708.98,26.2,,
18/03/2019 19:00,1736.13,26.8,,
18/03/2019 20:00,1715.54,26.7,,
18/03/2019 21:00,1733.02,27.4,,
18/03/2019 22:00,1739.58,28.4,,
18/03/2019 23:00,1703.49,27,,
19/03/2019 0:00,1717.72,27.9,,
19/03/2019 1:00,1703.49,26.2,,
19/03/2019 2:00,1713.35,25.9,,
19/03/2019 3:00,1745.18,26,,
19/03/2019 4:00,1761.43,25.6,,
19/03/2019 5:00,1763.62,25.8,,
19/03/2019 6:00,1726.47,26.8,,
19/03/2019 7:00,1783.29,27.6,,
19/03/2019 8:00,1784.7,26.1,,
19/03/2019 9:00,1737.54,26.6,,
19/03/2019 10:00,1753.96,25.8,,
19/03/2019 11:00,1837.38,25.8,,
19/03/2019 12:00,1691.5,26.8,,
19/03/2019 13:00,1710.02,25.7,,
19/03/2019 14:00,1760.06,26.6,,
19/03/2019 15:00,1742.66,26.3,,
19/03/2019 16:00,1753.53,27.4,,
19/03/2019 17:00,1825.77,24.2,,
19/03/2019 18:00,1794.87,25.4,,
19/03/2019 19:00,1827.94,25.6,,
19/03/2019 20:00,1754.3,25.6,,
19/03/2019 21:00,1833.46,27.5,,
19/03/2019 22:00,1754.3,27.6,,
19/03/2019 23:00,1793.28,26.9,,
20/03/2019 0:00,1712.2,24.9,,
20/03/2019 1:00,1764.41,26.2,,
20/03/2019 2:00,1792.69,26.8,,
20/03/2019 3:00,1776.73,26.7,,
20/03/2019 4:00,1755.71,27.4,,
20/03/2019 5:00,1885.71,28.4,,
20/03/2019 6:00,1768.76,27,,
20/03/2019 7:00,1765.13,27.9,,
20/03/2019 8:00,1753.53,26.2,,
20/03/2019 9:00,1757.88,25.9,,
20/03/2019 10:00,1765.13,26,,
20/03/2019 11:00,1760.06,25.6,,
20/03/2019 12:00,1862.31,25.8,,
20/03/2019 13:00,1751.36,26.8,,
20/03/2019 14:00,1942.86,27.6,,
20/03/2019 15:00,1838.38,26.1,,
20/03/2019 16:00,1741.76,26.6,,
20/03/2019 17:00,1820.44,25.8,,
20/03/2019 18:00,1892.31,25.8,,
20/03/2019 19:00,1807.33,26.8,,
20/03/2019 20:00,1899.11,25.7,,
20/03/2019 21:00,1818.25,26.6,,
20/03/2019 22:00,1733.02,26.3,,
20/03/2019 23:00,1733.02,27.4,,
21/03/2019 0:00,1796.4,24.2,,
21/03/2019 1:00,1763.62,25.4,,
21/03/2019 2:00,1717.72,25.6,,
21/03/2019 3:00,1752.69,25.6,,
21/03/2019 4:00,1831.37,27.5,,
21/03/2019 5:00,1765.8,27.6,,
21/03/2019 6:00,1733.02,26.9,,
21/03/2019 7:00,1695.87,24.9,,
21/03/2019 8:00,1776.73,26.2,,
21/03/2019 9:00,1717.72,26.8,,
21/03/2019 10:00,1700.24,26.7,,
21/03/2019 11:00,1701.32,27.4,,
21/03/2019 12:00,1722.1,28.4,,
21/03/2019 13:00,1735.21,27,,
21/03/2019 14:00,1736.13,27.9,,
21/03/2019 15:00,1855.79,26.2,,
21/03/2019 16:00,1820.98,25.9,,
21/03/2019 17:00,1838.76,26,,
21/03/2019 18:00,1768.76,25.6,,
21/03/2019 19:00,1738.3,25.8,,
