Time,PR,SR,QR,PS,SS,QS,PT,ST,QT
28/02/2025 12:15:00,273.70,319.13,162.85,2777.76,2835.13,564.18,7.00,31.66,30.89
28/02/2025 12:30:00,386.40,402.12,112.59,2839.72,2898.58,576.81,5101.30,5254.04,1277.28
28/02/2025 12:45:00,274.40,319.03,162.80,2850.73,2909.14,578.91,6009.40,6086.28,858.58
28/02/2025 13:00:00,275.40,303.20,125.71,252.93,333.71,216.89,5892.50,5988.45,1191.69
28/02/2025 13:15:00,277.60,306.51,127.08,253.83,333.98,217.06,5846.40,5934.27,837.13
28/02/2025 13:30:00,389.40,400.29,97.31,257.62,333.43,212.75,5755.90,5851.29,1164.39
28/02/2025 13:45:00,278.10,307.80,134.17,254.95,334.54,217.43,5718.60,5825.79,1159.32
28/02/2025 14:00:00,385.60,398.30,96.83,254.32,335.09,217.78,5698.60,5802.92,1154.77
28/02/2025 14:15:00,224.20,265.65,144.14,254.65,335.53,218.07,3913.40,4040.79,982.34
28/02/2025 14:30:00,227.30,267.04,140.67,258.68,334.80,213.61,3884.10,4015.27,976.13
28/02/2025 14:45:00,224.80,265.05,139.63,257.58,334.28,213.29,3896.00,4034.59,980.83
28/02/2025 15:00:00,221.80,260.94,137.46,257.62,334.12,213.18,3980.80,4082.24,812.35
28/02/2025 15:15:00,387.20,401.00,97.49,256.76,329.41,206.14,4010.10,4115.04,1000.39
28/02/2025 15:30:00,281.60,323.53,159.52,257.77,330.25,206.66,4039.90,4164.42,1012.39
28/02/2025 15:45:00,365.90,385.86,120.48,325.27,426.84,277.41,72.90,113.37,87.11
28/02/2025 16:00:00,252.80,298.87,157.44,322.75,425.13,276.30,72.20,112.69,86.59
28/02/2025 16:15:00,254.60,300.39,158.24,325.50,423.65,270.31,72.30,111.97,85.09
28/02/2025 16:30:00,254.10,299.33,157.68,327.00,423.52,270.22,71.80,111.92,86.00
28/02/2025 16:45:00,253.30,299.66,157.86,358.99,465.75,297.17,71.50,111.97,86.03
28/02/2025 17:00:00,348.40,364.37,102.02,353.35,459.12,292.94,71.50,112.57,86.49
28/02/2025 17:15:00,237.30,279.30,147.13,359.45,466.13,297.41,71.50,112.48,86.43
28/02/2025 17:30:00,353.40,369.34,103.42,351.01,455.16,290.41,71.50,111.84,85.94
28/02/2025 17:45:00,237.60,278.50,146.71,346.15,454.54,295.42,71.70,112.26,86.26
28/02/2025 18:00:00,238.20,279.77,147.38,336.54,449.65,297.41,71.60,112.02,86.08
28/02/2025 18:15:00,237.10,278.39,146.65,341.32,448.18,291.29,71.60,111.98,86.04
28/02/2025 18:30:00,237.00,277.46,146.16,336.40,449.22,297.13,71.70,111.88,85.97
28/02/2025 18:45:00,349.60,366.03,102.49,340.30,448.92,291.76,71.40,111.80,85.90
28/02/2025 19:00:00,236.40,276.85,145.84,334.04,445.15,294.44,71.70,111.73,85.85
28/02/2025 19:15:00,349.60,365.60,102.37,333.60,445.48,294.66,71.50,111.36,85.56
28/02/2025 19:30:00,238.20,279.12,147.04,696.40,756.73,296.58,71.50,111.63,85.78
28/02/2025 19:45:00,236.20,276.54,145.67,334.77,447.04,295.69,71.90,112.44,86.39
28/02/2025 20:00:00,238.50,280.83,147.94,337.37,448.90,296.92,71.80,112.55,86.48
28/02/2025 20:15:00,237.70,280.10,147.55,337.40,449.86,297.56,71.70,112.76,86.64
28/02/2025 20:30:00,347.90,365.72,114.20,339.30,451.47,298.62,71.40,113.06,87.80
28/02/2025 20:45:00,237.50,280.04,147.52,336.23,448.76,296.83,71.50,112.46,86.41
28/02/2025 21:00:00,352.90,369.74,115.45,703.12,764.72,299.71,71.10,112.24,87.16
28/02/2025 21:15:00,237.80,280.00,147.50,334.52,446.95,295.63,71.40,112.30,86.29
28/02/2025 21:30:00,236.30,289.05,165.44,336.61,474.33,334.02,71.50,122.15,98.62
28/02/2025 21:45:00,236.00,288.96,165.39,335.30,473.19,333.22,71.50,121.86,98.39
28/02/2025 22:00:00,236.30,290.74,170.50,337.68,476.30,335.41,71.60,123.00,100.20
28/02/2025 22:15:00,346.50,366.94,125.19,333.78,477.76,341.19,71.40,123.21,100.37
28/02/2025 22:30:00,238.10,293.10,171.88,709.92,789.26,344.03,71.40,123.86,100.90
28/02/2025 22:45:00,349.10,370.42,126.38,336.89,480.11,342.87,71.40,124.31,102.14
28/02/2025 23:00:00,236.60,292.21,171.36,338.81,483.32,345.16,71.40,124.72,102.48
28/02/2025 23:15:00,237.80,294.77,172.86,335.58,486.34,352.02,71.60,125.42,103.05
28/02/2025 23:30:00,344.50,366.49,125.04,334.11,485.16,351.16,71.40,125.48,103.10
28/02/2025 23:45:00,236.20,292.21,171.36,713.54,792.59,345.48,71.30,124.43,102.24
01/03/2025 0:00:00,350.60,373.07,127.28,336.30,487.85,353.11,71.20,126.58,104.87
01/03/2025 0:15:00,235.80,293.10,175.86,332.99,489.69,359.04,71.40,126.41,104.73
01/03/2025 0:30:00,235.60,292.74,175.64,332.99,489.69,359.04,71.50,126.93,105.16
01/03/2025 0:45:00,235.90,292.08,171.28,335.13,492.84,361.36,71.60,127.73,105.83
01/03/2025 1:00:00,235.40,293.15,175.89,337.14,496.48,364.03,71.40,128.94,107.68
01/03/2025 1:15:00,343.50,365.18,124.59,334.44,491.59,360.44,71.30,126.60,104.89
01/03/2025 1:30:00,236.10,293.14,171.91,335.16,492.65,361.22,71.40,127.75,105.84
01/03/2025 1:45:00,350.20,372.57,127.11,336.17,493.68,361.97,71.20,128.19,106.21
01/03/2025 2:00:00,235.70,294.18,176.51,711.21,799.11,364.36,71.30,127.89,105.95
01/03/2025 2:15:00,236.00,293.86,176.32,338.77,497.73,364.94,71.50,128.70,106.63
01/03/2025 2:30:00,237.80,296.26,177.76,335.03,492.92,361.42,71.40,127.37,105.52
01/03/2025 2:45:00,235.00,292.21,175.33,337.04,496.35,363.93,71.50,127.71,105.81
01/03/2025 3:00:00,347.80,369.72,126.14,334.63,498.75,370.25,71.40,128.95,107.69
01/03/2025 3:15:00,236.80,294.40,176.64,334.88,498.90,370.36,71.50,128.86,107.62
01/03/2025 3:30:00,349.30,370.48,126.40,706.31,793.84,361.96,71.10,127.25,105.42
01/03/2025 3:45:00,235.10,290.01,170.07,333.85,484.30,350.54,71.50,125.94,103.47
01/03/2025 4:00:00,234.90,288.97,169.46,337.22,481.97,344.20,71.50,124.93,102.65
01/03/2025 4:15:00,219.50,267.92,153.35,303.36,432.69,309.00,7.80,31.78,30.77
01/03/2025 4:30:00,218.50,266.66,152.63,166.82,222.19,146.97,7.90,31.54,30.54
01/03/2025 4:45:00,331.30,349.30,109.07,139.79,182.00,116.13,7.70,31.63,30.71
01/03/2025 5:00:00,275.20,313.05,148.69,139.36,181.68,115.92,7.90,31.52,30.52
01/03/2025 5:15:00,271.90,310.62,147.54,502.45,518.68,126.09,7.80,31.80,30.79
01/03/2025 5:30:00,271.60,309.89,147.19,141.11,179.76,112.49,7.80,31.52,30.52
01/03/2025 5:45:00,273.00,312.31,153.99,140.62,179.37,112.24,7.80,31.39,30.39
01/03/2025 6:00:00,385.10,401.57,112.44,139.26,177.18,108.63,7.60,30.84,29.87
01/03/2025 6:15:00,282.10,324.34,159.91,139.87,178.86,111.93,7.90,31.84,30.83
01/03/2025 6:30:00,395.60,412.87,115.60,139.85,177.94,109.10,7.80,31.85,30.92
01/03/2025 6:45:00,372.80,390.42,121.91,666.86,717.73,263.81,6.70,30.74,29.99
01/03/2025 7:00:00,373.40,390.25,109.27,668.96,719.99,264.64,6.70,30.73,29.97
01/03/2025 7:15:00,266.20,307.22,151.47,317.21,411.5,262.56,7.00,31.16,30.39
01/03/2025 7:30:00,263.60,304.65,150.21,262.22,330.8,202.81,7.10,30.44,29.63
01/03/2025 7:45:00,378.10,394.05,110.33,675.47,725.4,266.63,7.30,31.05,30.14
01/03/2025 8:00:00,257.80,298.38,152.26,678.83,731.06,268.71,7.50,31.20,30.29
01/03/2025 8:15:00,257.90,298.18,152.16,177.53,215.82,123.53,7.60,30.92,29.93
01/03/2025 8:30:00,257.10,297.26,151.69,229.95,290.39,178.04,7.70,30.83,29.85
01/03/2025 8:45:00,258.60,313.80,179.61,600.77,633.32,197.75,7.70,32.06,31.12
01/03/2025 9:00:00,367.50,384.29,107.60,224.42,295.53,192.07,7.60,31.52,30.60
01/03/2025 9:15:00,259.90,316.24,181.00,221.37,298.46,200.74,7.80,32.41,31.47
01/03/2025 9:30:00,371.60,390.13,121.82,592.52,623.7,194.75,7.50,32.06,31.20
01/03/2025 9:45:00,259.50,312.46,174.28,222.24,297.25,196.61,7.80,32.35,31.40
01/03/2025 10:00:00,260.70,312.11,169.35,225.03,299.81,198.31,7.80,32.03,31.09
01/03/2025 10:15:00,365.60,385.37,120.33,595.87,627,195.78,7.50,32.51,31.64
01/03/2025 10:30:00,259.50,312.60,174.36,227.84,306.74,206.31,7.80,32.35,31.40
01/03/2025 10:45:00,357.60,376.23,117.48,230.67,307.09,203.12,7.70,32.57,31.62
01/03/2025 11:00:00,226.20,269.64,146.30,590.33,628.24,214.34,7.70,31.86,30.93
01/03/2025 11:15:00,225.50,268.16,145.50,227.40,303.43,200.7,7.80,31.88,30.95
01/03/2025 11:30:00,225.60,269.19,146.06,174.20,220.51,135.2,7.70,32.14,31.20
01/03/2025 11:45:00,225.30,267.46,145.12,583.10,620.78,211.79,7.60,31.80,30.87
01/03/2025 12:00:00,332.80,347.01,97.16,225.62,300.83,198.98,7.50,31.40,30.48
01/03/2025 12:15:00,223.70,264.44,139.30,226.33,302.23,199.91,7.60,31.30,30.39
01/03/2025 12:30:00,336.80,350.70,98.20,216.41,288.32,190.7,7.50,31.35,30.43
01/03/2025 12:45:00,278.40,312.76,142.60,221.62,296.17,195.9,7.70,31.36,30.36
01/03/2025 13:00:00,276.20,310.12,141.40,581.23,611.59,190.97,7.60,31.32,30.40
01/03/2025 13:15:00,382.60,395.36,96.12,219.82,293.32,194.01,7.40,31.33,30.42
01/03/2025 13:30:00,276.30,310.21,141.44,217.73,291.21,192.62,7.50,31.08,30.17
01/03/2025 13:45:00,390.90,402.92,97.95,581.38,612.43,191.23,7.40,31.41,30.50
01/03/2025 14:00:00,276.70,310.17,141.42,178.28,222.4,133.44,7.70,31.10,30.12
01/03/2025 14:15:00,277.90,310.34,135.27,225.83,300.89,199.02,7.60,30.98,30.00
01/03/2025 14:30:00,278.60,313.55,142.97,221.94,296.38,196.04,7.70,31.40,30.41
01/03/2025 14:45:00,282.30,317.72,144.87,176.95,220.72,132.43,7.70,32.00,31.07
01/03/2025 15:00:00,390.90,403.70,98.14,593.42,624.89,195.12,7.40,32.07,31.21
01/03/2025 15:15:00,281.20,317.03,144.55,174.09,217.15,130.29,7.80,31.95,31.01
01/03/2025 15:30:00,399.80,413.08,100.42,225.91,300.28,198.62,7.50,31.93,31.08
01/03/2025 15:45:00,227.00,269.58,146.27,600.26,631.86,197.3,7.70,32.53,31.58
01/03/2025 16:00:00,228.30,270.86,146.96,227.66,288.87,177.11,55.70,95.47,77.77
01/03/2025 16:15:00,334.80,348.16,97.49,275.39,366.49,242.41,55.30,94.77,77.20
01/03/2025 16:30:00,227.50,267.50,140.91,254.00,358.21,252.25,55.60,95.62,77.90
01/03/2025 16:45:00,340.30,352.97,98.83,205.57,276.64,186.07,55.40,94.09,75.97
01/03/2025 17:00:00,227.60,266.46,140.37,252.90,355.97,250.68,55.50,95.41,77.72
01/03/2025 17:15:00,227.40,267.84,141.10,245.28,310.25,190.21,55.70,95.57,77.85
01/03/2025 17:30:00,227.00,266.00,140.12,245.38,311.31,190.86,55.70,95.38,77.70
01/03/2025 17:45:00,227.10,266.00,140.12,293.30,391.76,259.12,55.60,95.02,76.72
01/03/2025 18:00:00,336.00,349.35,97.82,245.58,314.38,196.73,55.40,96.04,78.23
01/03/2025 18:15:00,228.10,269.82,142.13,294.59,398.09,267.76,55.50,97.00,79.70
01/03/2025 18:30:00,347.30,360.30,100.88,246.74,315.87,197.67,55.30,96.68,79.44
01/03/2025 18:45:00,227.70,269.82,146.40,204.84,283.57,196.79,55.70,97.36,79.99
01/03/2025 19:00:00,224.60,265.41,139.81,250.09,361.99,262.01,55.50,96.29,78.44
01/03/2025 19:15:00,331.60,345.03,96.61,201.59,280.91,194.94,55.20,96.33,79.15
01/03/2025 19:30:00,225.10,265.75,139.99,201.07,279.49,193.96,55.50,95.89,78.11
01/03/2025 19:45:00,336.10,348.92,97.70,254.65,363.79,259.8,55.40,95.89,78.11
01/03/2025 20:00:00,225.70,270.25,146.64,203.30,289.97,207.08,55.50,97.52,80.13
01/03/2025 20:15:00,224.90,269.80,150.49,205.27,292.55,208.92,55.50,98.43,81.55
01/03/2025 20:30:00,227.00,272.13,151.78,293.48,408.31,283.36,55.50,99.62,82.53
01/03/2025 20:45:00,225.90,271.76,151.58,242.45,322.57,213.36,55.30,98.58,81.67
01/03/2025 21:00:00,337.50,353.88,110.50,391.69,566.74,410.21,55.00,99.28,82.92
01/03/2025 21:15:00,226.90,274.00,152.83,391.77,567.79,410.97,55.40,100.47,83.91
01/03/2025 21:30:00,339.80,354.88,99.37,383.08,491.36,307.48,55.20,86.59,66.53
01/03/2025 21:45:00,226.50,264.27,134.86,390.82,494.25,303.03,55.20,86.39,66.38
01/03/2025 22:00:00,227.40,264.50,134.97,336.34,419.73,251.84,55.20,86.69,66.61
01/03/2025 22:15:00,335.00,349.55,97.88,337.65,421.83,253.1,55.00,86.63,67.28
01/03/2025 22:30:00,227.70,265.28,135.37,390.06,492.82,302.15,55.20,87.23,67.75
01/03/2025 22:45:00,341.30,356.03,99.69,337.24,421.55,252.93,55.10,86.96,67.53
01/03/2025 23:00:00,228.10,265.85,135.66,343.42,429.04,257.42,55.10,87.07,67.62
01/03/2025 23:15:00,226.90,264.04,134.74,392.64,496.33,304.3,55.20,87.08,67.63
01/03/2025 23:30:00,226.60,263.81,134.62,341.50,425.72,255.43,55.10,86.62,66.56
01/03/2025 23:45:00,225.80,262.66,134.04,337.68,421.64,252.98,55.10,86.82,67.42
02/03/2025 0:00:00,335.60,350.14,98.04,392.47,497.95,305.3,55.00,87.12,67.66
02/03/2025 0:15:00,226.90,264.15,134.80,340.40,426.42,255.85,55.10,86.85,67.45
02/03/2025 0:30:00,226.50,263.46,134.44,337.74,422.87,253.72,55.10,86.88,67.47
02/03/2025 0:45:00,227.20,264.38,134.91,383.95,492.24,308.04,55.10,87.23,67.74
02/03/2025 1:00:00,226.30,263.58,134.50,343.13,427.76,256.66,55.10,87.07,67.62
02/03/2025 1:15:00,333.80,348.46,97.57,338.27,422.14,253.29,55.00,86.77,67.39
02/03/2025 1:30:00,226.30,263.46,134.44,400.16,506.07,310.28,55.00,86.55,66.50
02/03/2025 1:45:00,339.50,354.26,99.19,348.54,436.36,261.81,55.00,87.05,67.60
02/03/2025 2:00:00,225.70,264.15,139.15,396.19,508.16,318,55.00,87.55,67.99
02/03/2025 2:15:00,224.60,263.45,138.78,760.00,825.4,323.49,54.80,86.90,67.49
02/03/2025 2:30:00,225.60,265.62,139.93,756.13,820.97,321.75,54.90,87.40,67.87
02/03/2025 2:45:00,224.50,264.14,139.15,706.71,760.13,279.39,54.90,87.32,67.82
02/03/2025 3:00:00,334.90,350.97,109.59,389.81,500.21,313.02,54.70,86.79,67.40
02/03/2025 3:15:00,224.80,262.54,133.97,393.18,497.01,304.72,54.90,86.63,67.28
02/03/2025 3:30:00,225.30,262.89,134.15,384.20,493.71,308.95,7.30,31.38,30.53
02/03/2025 3:45:00,225.90,263.69,134.56,199.92,240.87,134.35,7.40,31.17,30.26
02/03/2025 4:00:00,225.80,263.00,134.21,203.04,241.71,131.15,7.40,31.54,30.69
02/03/2025 4:15:00,335.70,349.35,97.82,257.95,314.11,179.78,7.30,31.89,31.04
02/03/2025 4:30:00,226.60,262.04,133.72,108.07,144.79,95.77,7.50,32.02,31.16
02/03/2025 4:45:00,340.90,353.95,99.11,108.45,145.87,98.12,7.10,31.12,30.28
02/03/2025 5:00:00,226.00,260.03,128.21,191.05,236.79,138.86,7.20,31.35,30.51
02/03/2025 5:15:00,225.20,258.54,127.48,140.59,169.39,94.48,7.10,31.35,30.51
02/03/2025 5:30:00,225.30,259.00,127.70,142.43,171.14,95.46,7.10,31.33,30.49
02/03/2025 5:45:00,224.20,258.21,127.31,195.42,243.6,146.16,7.20,31.04,30.20
02/03/2025 6:00:00,336.40,347.70,84.53,143.96,176.47,101.01,7.10,31.01,30.18
02/03/2025 6:15:00,225.00,258.44,127.42,147.31,178.51,102.17,7.30,30.70,29.80
02/03/2025 6:30:00,224.20,257.87,127.14,191.54,242.92,148.93,7.20,30.34,29.45
02/03/2025 6:45:00,225.90,259.91,128.15,142.90,174.5,99.88,7.30,30.87,29.97
02/03/2025 7:00:00,223.80,257.87,127.14,504.53,514.83,102.45,7.20,30.70,29.88
02/03/2025 7:15:00,331.90,343.30,83.46,189.50,239.43,146.79,7.10,30.28,29.47
02/03/2025 7:30:00,223.80,257.64,127.03,139.05,170.71,97.71,7.20,30.23,29.35
02/03/2025 7:45:00,340.50,351.97,85.57,187.82,238.66,146.32,7.10,30.82,29.99
02/03/2025 8:00:00,223.90,257.53,126.98,542.62,566.36,158.58,7.20,30.65,29.82
02/03/2025 8:15:00,223.90,257.42,126.92,546.02,569.67,159.51,7.20,30.59,29.70
02/03/2025 8:30:00,223.90,258.20,127.31,192.74,243.75,149.44,7.30,30.24,29.36
02/03/2025 8:45:00,225.80,260.72,128.55,548.67,571.07,159.9,7.30,30.74,29.84
02/03/2025 9:00:00,336.00,349.45,97.84,192.56,243.52,149.3,7.10,30.73,29.90
02/03/2025 9:15:00,224.70,261.27,133.33,191.97,242.77,148.84,7.30,30.35,29.46
02/03/2025 9:30:00,223.70,259.80,132.58,543.10,566.41,158.59,7.20,30.65,29.82
02/03/2025 9:45:00,223.60,259.01,132.17,193.17,248.1,155.26,7.30,30.38,29.49
02/03/2025 10:00:00,224.90,260.60,132.98,186.32,239.1,149.63,7.40,30.43,29.54
02/03/2025 10:15:00,332.30,345.34,96.70,543.10,566.18,158.53,7.10,30.43,29.61
02/03/2025 10:30:00,223.50,259.01,132.17,194.36,245.34,150.42,7.40,30.71,29.82
02/03/2025 10:45:00,340.30,353.54,98.99,194.44,245.45,150.49,7.20,30.48,29.59
02/03/2025 11:00:00,224.00,259.69,132.52,187.77,241.18,150.93,7.40,30.38,29.49
02/03/2025 11:15:00,224.30,259.58,132.46,190.04,243.18,152.18,7.30,30.69,29.79
02/03/2025 11:30:00,223.90,259.92,132.63,560.79,584.16,163.57,7.40,30.70,29.80
02/03/2025 11:45:00,224.40,260.71,133.04,202.82,257.19,157.69,7.40,30.65,29.75
02/03/2025 12:00:00,334.50,346.99,97.16,199.73,256.74,160.66,7.30,30.34,29.45
02/03/2025 12:15:00,224.40,260.82,133.10,560.79,583.93,163.5,7.40,30.90,30.00
02/03/2025 12:30:00,225.90,262.41,133.91,200.43,256.96,160.8,7.50,30.63,29.74
02/03/2025 12:45:00,224.30,261.17,133.27,197.78,250.36,153.5,7.50,30.66,29.76
02/03/2025 13:00:00,224.00,260.03,132.69,189.79,243.09,152.12,7.50,30.85,29.95
02/03/2025 13:15:00,331.90,345.49,96.74,189.54,242.32,151.64,7.40,30.86,29.96
02/03/2025 13:30:00,223.50,259.90,132.63,546.50,568.81,159.27,7.40,30.59,29.70
02/03/2025 13:45:00,339.60,353.19,98.89,192.35,243.94,149.56,7.40,31.23,30.31
02/03/2025 14:00:00,225.20,261.74,133.57,190.79,243.46,152.35,7.50,31.05,30.14
02/03/2025 14:15:00,224.90,261.75,133.57,511.44,521.64,103.81,7.50,31.24,30.33
02/03/2025 14:30:00,227.50,267.82,141.08,199.61,252.44,154.77,7.50,31.19,30.27
02/03/2025 14:45:00,226.60,266.34,140.30,151.30,186.09,109.13,7.60,31.57,30.64
02/03/2025 15:00:00,337.80,353.20,98.90,153.10,189.24,110.98,7.40,31.50,30.65
02/03/2025 15:15:00,226.10,264.27,134.86,201.34,251.68,151.01,7.50,31.80,30.87
02/03/2025 15:30:00,225.70,263.92,134.68,149.56,185.56,108.82,7.60,31.55,30.63
02/03/2025 15:45:00,227.30,264.61,135.03,149.88,185.5,108.78,7.50,31.87,30.93
02/03/2025 16:00:00,242.10,281.22,143.51,389.53,498.93,312.22,55.80,88.93,69.06
02/03/2025 16:15:00,352.70,367.26,102.83,332.93,416.85,250.11,55.20,87.10,67.65
02/03/2025 16:30:00,241.80,280.14,142.95,697.68,741.29,252.91,55.10,87.58,68.01
02/03/2025 16:45:00,357.00,372.21,104.22,313.75,391.73,235.04,55.00,87.31,67.80
02/03/2025 17:00:00,241.00,280.32,143.05,325.68,413.17,253.32,55.20,87.45,67.91
02/03/2025 17:15:00,242.30,280.91,143.35,701.01,745.98,254.51,55.10,86.59,66.53
02/03/2025 17:30:00,349.00,364.35,102.02,327.38,409.69,245.81,55.10,86.41,66.39
02/03/2025 17:45:00,242.70,281.93,143.87,323.85,409.7,251.19,55.40,86.98,66.84
02/03/2025 18:00:00,353.90,370.15,103.64,324.41,410.87,251.91,55.20,87.13,67.67
02/03/2025 18:15:00,242.30,282.50,144.16,325.68,411.55,252.33,55.30,87.06,66.89
02/03/2025 18:30:00,242.70,283.22,144.53,703.49,749.55,255.73,55.10,86.94,67.51
02/03/2025 18:45:00,242.60,282.87,144.35,708.45,754.37,257.37,55.10,87.01,67.57
02/03/2025 19:00:00,242.30,282.51,144.16,329.62,417.24,255.81,55.20,87.33,67.82
02/03/2025 19:15:00,352.90,368.98,103.31,333.14,422.62,259.11,55.00,86.90,67.49
02/03/2025 19:30:00,242.30,282.28,144.05,334.82,424.75,260.42,55.10,86.63,66.56
02/03/2025 19:45:00,358.30,373.67,104.63,331.16,418.96,256.87,54.90,86.63,67.28
02/03/2025 20:00:00,243.30,283.68,144.76,329.62,417.94,256.24,55.10,86.90,67.49
02/03/2025 20:15:00,243.20,283.88,144.86,323.64,414.68,259.5,55.10,87.54,67.99
02/03/2025 20:30:00,241.60,281.83,143.81,330.69,417.45,255.94,55.00,87.58,68.02
02/03/2025 20:45:00,242.40,283.31,144.57,291.44,388.35,256.87,55.00,87.18,67.70
02/03/2025 21:00:00,356.10,372.36,104.26,280.62,374.63,247.79,54.80,87.12,67.66
02/03/2025 21:15:00,243.50,285.51,150.40,286.22,380.7,251.81,55.20,87.31,67.80
02/03/2025 21:30:00,243.60,284.81,145.34,284.60,379.46,250.99,55.10,87.27,67.77
02/03/2025 21:45:00,245.50,286.00,145.94,286.84,382.91,253.27,55.20,86.95,67.52
02/03/2025 22:00:00,241.00,281.00,143.39,293.55,396.92,266.97,55.10,86.27,66.29
02/03/2025 22:15:00,350.50,366.35,102.58,302.94,403,266.56,55.00,85.85,65.96
02/03/2025 22:30:00,243.10,285.29,150.28,324.57,416.81,260.83,55.10,87.54,67.99
02/03/2025 22:45:00,357.60,375.29,117.19,332.32,425.59,266.33,55.00,89.59,70.99
02/03/2025 23:00:00,243.40,287.96,151.69,324.52,420.53,268.32,55.10,90.25,71.51
02/03/2025 23:15:00,243.30,286.10,150.71,330.30,423.46,264.99,55.20,89.70,70.38
02/03/2025 23:30:00,242.60,284.65,149.95,327.54,420.15,262.92,55.20,88.34,69.31
02/03/2025 23:45:00,242.70,283.31,144.57,323.82,410.6,251.74,55.20,87.47,67.93
03/03/2025 0:00:00,357.70,373.11,104.47,707.43,753.52,257.08,54.90,87.38,67.86
03/03/2025 0:15:00,243.30,285.20,150.24,326.93,418.22,261.72,55.20,88.12,68.44
03/03/2025 0:30:00,240.20,281.91,148.51,325.73,416.46,260.62,55.00,87.78,68.17
03/03/2025 0:45:00,241.50,284.46,149.85,322.88,414.4,259.33,55.10,88.90,69.75
03/03/2025 1:00:00,242.30,285.02,150.14,317.11,407.47,254.98,54.70,88.09,69.12
03/03/2025 1:15:00,349.00,364.55,102.07,315.05,404.14,252.9,54.50,86.44,67.13
03/03/2025 1:30:00,239.60,279.47,142.61,321.99,407.81,250.03,54.60,86.52,67.19
03/03/2025 1:45:00,354.80,369.98,103.59,323.93,409.81,251.26,54.50,86.56,67.22
03/03/2025 2:00:00,240.90,281.60,143.70,315.72,404.09,252.87,54.60,86.30,67.02
03/03/2025 2:15:00,1549.50,1629.77,508.90,663.47,712.5,261.89,53.50,85.42,66.33
03/03/2025 2:30:00,240.80,281.64,148.36,717.28,787.54,326.52,54.50,86.79,67.40
03/03/2025 2:45:00,240.50,283.12,149.15,713.47,784.49,325.26,51.30,87.06,70.29
03/03/2025 3:00:00,347.80,363.86,101.88,709.84,780.27,323.51,51.60,86.18,68.95
03/03/2025 3:15:00,242.00,283.33,149.25,723.55,796.26,330.13,51.80,86.46,69.17
03/03/2025 3:30:00,356.30,371.27,103.95,588.38,618.89,193.25,5.50,31.70,31.24
03/03/2025 3:45:00,241.30,281.38,143.59,572.05,602.85,188.24,5.60,31.99,31.47
03/03/2025 4:00:00,243.00,282.71,144.26,574.28,604.97,188.9,5.70,32.09,31.56
03/03/2025 4:15:00,259.70,301.89,154.05,202.54,269.12,178,5.90,32.13,31.60
03/03/2025 4:30:00,257.40,300.57,153.38,157.26,206.69,134.33,5.80,31.84,31.32
03/03/2025 4:45:00,371.00,386.35,108.18,704.92,809.79,399.27,6.50,32.76,32.10
03/03/2025 5:00:00,251.20,291.37,148.69,632.31,717.85,340.96,6.60,31.88,31.17
03/03/2025 5:15:00,363.40,378.70,106.04,619.31,696.08,317.39,6.40,31.21,30.52
03/03/2025 5:30:00,249.40,288.57,147.26,662.81,761.85,375.63,6.60,31.33,30.64
03/03/2025 5:45:00,248.90,289.69,147.83,613.42,695.93,330.55,6.50,31.04,30.34
03/03/2025 6:00:00,355.50,371.77,104.10,606.05,688.24,326.9,6.30,30.57,29.88
03/03/2025 6:15:00,246.40,285.90,145.89,668.24,767.87,378.6,6.50,31.42,30.72
03/03/2025 6:30:00,357.20,372.42,104.28,3847.44,3925.05,781.08,5439.10,5566.58,1107.73
03/03/2025 6:45:00,259.90,304.86,160.60,2754.50,2782.77,392.56,5742.30,5867.68,1167.65
03/03/2025 7:00:00,259.50,303.85,160.06,2807.25,2863.42,569.81,5723.10,5851.21,1164.38
03/03/2025 7:15:00,243.70,283.09,144.46,2735.46,2792.41,555.68,5731.50,5843.61,1162.86
03/03/2025 7:30:00,244.00,292.70,163.26,616.77,716.49,365.62,5661.00,5819.86,1414.84
03/03/2025 7:45:00,353.40,368.58,103.20,656.81,782.37,424.5,3892.70,4015.73,976.24
03/03/2025 8:00:00,242.60,289.28,156.96,612.84,703.51,346.87,3926.40,4029.61,979.62
03/03/2025 8:15:00,359.20,373.86,104.68,657.72,783.45,425.09,9755.00,9948.24,1979.67
03/03/2025 8:30:00,245.80,289.46,152.48,657.56,782.35,424.49,7972.90,8155.55,1622.93
03/03/2025 8:45:00,242.00,284.62,149.94,664.73,791.12,429.25,5906.50,6018.44,1197.65
03/03/2025 9:00:00,363.50,379.51,106.26,609.80,710.19,362.41,8014.70,8121.44,1145.67
03/03/2025 9:15:00,257.30,305.58,165.81,657.85,782.93,424.81,8097.20,8190.77,1155.45
03/03/2025 9:30:00,368.80,386.92,120.82,1013.66,1102.7,432.17,8093.20,8211.62,1158.39
03/03/2025 9:45:00,258.40,307.94,167.09,659.92,793.96,442.84,8065.80,8165.30,1151.86
03/03/2025 10:00:00,376.10,391.81,109.71,694.34,816.2,429.96,8066.90,8156.06,1150.55
03/03/2025 10:15:00,263.40,308.76,162.65,1038.85,1128.29,442.2,6285.30,6369.81,898.57
03/03/2025 10:30:00,265.90,313.93,165.37,700.22,814.66,415.71,6302.50,6413.33,1276.24
03/03/2025 10:45:00,261.80,307.22,161.84,693.48,816.54,430.14,6308.10,6431.94,1279.94
